id,name,host_id,host_name,neighbourhood_group,neighbourhood,lat,long,country,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,house_rules,instant_bookable_False,instant_bookable_True,instant_bookable_unknown,host_identity_verified_unknown,host_identity_verified_verified,price_per_night,availability_level,is_highly_rated,is_active,host_experience,is_expensive,price_category
43181039,Colorful Artist Apartment in Park Slope Brooklyn,25095168858,Caroline,Brooklyn,South Slope,40.66634,-73.98185,United States,0.0,Entire home/apt,2007.0,150,30,1.0,32.0,5/27/2019,0.96,4.0,1.0,0.0,"7 nights minimum stay No pets at any time No smoking Please be mindful of the furniture and personal belongings, it was all furnished with designer pieces and hard to replace things.",False,True,False,False,False,150.0,,False,True,new,False,low
14445423,1 Room in high rise facing Central Park w/ balcony,61338487630,Cathy,Manhattan,East Harlem,40.79622,-73.94825,United States,0.0,Private room,2004.0,311,62,1.0,0.0,,0.0,4.0,2.0,0.0,none,True,False,False,False,False,311.0,,False,False,small,False,low
36280603,1 Bedroom W/Private Bathroom in Bed-Stuy,3396679544,Nicholas,Brooklyn,Bedford-Stuyvesant,40.69101,-73.93175,United States,1.0,Private room,2019.0,1053,211,1.0,2.0,9/13/2021,0.28,3.0,1.0,0.0,none,False,True,False,False,False,1053.0,,False,True,new,True,high
44655680,"2fireplcs,Garden,BBQ,wshr/dryer,JacuzTub,BIG Kitch",96353275634,Jill & Kerry,Manhattan,Chelsea,40.75046,-73.99854,United States,1.0,Entire home/apt,2004.0,946,189,1.0,132.0,7/4/2019,5.17,4.0,1.0,252.0,"No smoking  Not suitable for pets  No parties or events  Check-in time is after 2pm Quiet hours: 10pm-8am - Please refrain from loud noise after 10pm as this is a family neighborhood. Music and voices from the upper deck carries down the block. We enforce a loss of deposit if there are noise complaints. - No parties. Although we want your group to have tons of fun, additional unnamed guests at a party will result in a 100% loss of deposit. AGREEMENT This Lease Agreement (the â€œAgreement"") is made by and between Airbnb host (â€œHomeowner"") and (â€œGuest"") as of the date last set forth on the agreement made via the (website hidden). For good and valuable consideration, the sufficiency of which is acknowledged, the parties hereby agree as follows: 1. Property. The property address will be disclosed at time of booking. 2. Rental Party. The rental party shall consist of Adults and Children (under age 18). The maximum number of guests is limited to 4 persons. Additional guests staying the night b",True,False,False,False,True,946.0,high,False,True,new,True,high
52038274,Midtown NYC Studio,60661463025,Tom,Manhattan,Hell's Kitchen,40.75574,-73.99638,United States,2.0,Entire home/apt,2009.0,785,157,1.0,0.0,,0.0,3.0,1.0,0.0,#NAME?,False,True,False,False,True,785.0,,False,False,new,True,medium
11844642,Beautiful Bedroom: Spacious & Sunny!,32965898389,Yoseph & Malky,Brooklyn,Kensington,40.63725,-73.97345,United States,1.0,Private room,2016.0,862,172,1.0,74.0,6/30/2019,2.28,3.0,1.0,156.0,"Information for Your Stay at 46 Monument Avenue Charlestown, MA 02129 First, welcome and thank you for choosing my home for your stay in Boston. Please let me know if I can be of assistance in making your visit enjoyable and comfortable. Please be advised that there is absolutely no smoking in the house! Thank you for your cooperation.  If you are smoker and been caught smoking in the house you will be asked to leave and no refund.  Please do not smoke in front of the house or around the house. Arrival and Departure Â·	Kindly remember to check out before 10:00 A.M. and check in after 4:00 P.M. Â·	Most likely, I will say good-bye to you when you leave however should our schedules not match, please shut and lock all windows and doors when leaving nd make sure all lights are off. Â·	After going out the black door, leave the keys in the mail slot. Internet and Cable 	For internet access, you will get this number when you arrive. Public Transportation and Getting Around Â·	To use the subway (un",False,True,False,False,False,862.0,medium,False,True,new,True,high
57281811,"Comfy bachelor's apartment, Clinton Hill, Brooklyn",29011146137,Dmitri,Brooklyn,Clinton Hill,40.68152,-73.96276,United States,2.0,Entire home/apt,2020.0,194,39,2.0,10.0,12/9/2018,0.39,4.0,1.0,0.0,none,False,True,False,False,True,97.0,,False,True,new,False,low
31142556,Sonder Duane Street | King Room,40703888267,unknown,Manhattan,Tribeca,40.71551,-74.00835,United States,1.0,Private room,2017.0,1017,203,2.0,1.0,2/13/2022,1.0,2.0,54.0,364.0,none,False,True,False,True,False,508.5,high,False,True,professional,True,high
25315791,Entire studio First Floor Walk to all,10855717473,Felicia,Manhattan,East Village,40.72222,-73.98221,United States,2.0,Entire home/apt,2003.0,1010,202,2.0,7.0,6/27/2019,3.28,5.0,2.0,78.0,"This is my full-time residence, I appreciate that you treat the home as if it is your own. Please note that I have a dog and pets are allowed so if you have any Pet allergies no need to inquire. Please leave locked drawers and closets alone, all non-locked items as they were, and contact me immediately with any question or concerns. Please no open flames, candles, incense, etc. and no smoking.",False,True,False,False,False,505.0,medium,True,True,small,True,high
18020461,Renovated room perfect for 2 guests exploring NYC,94336540734,Joey,Queens,Ridgewood,40.69729,-73.90571,United States,2.0,Private room,2006.0,858,172,1.0,22.0,6/24/2019,1.53,2.0,7.0,59.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions, and the year-round tenants must be respected. There is no smoking allowed in the apartments and significant fees will take place if occurs.",False,True,False,False,True,858.0,medium,False,True,experienced,True,high
8047027,Two Bedroom next to Central Park,29273424720,Anne,Manhattan,Upper East Side,40.78389,-73.95306,United States,2.0,Entire home/apt,2009.0,865,173,4.0,1.0,8/27/2016,0.03,3.0,1.0,72.0,No pets. No smoking. Please :),True,False,False,False,False,216.25,medium,False,True,new,True,high
5957676,Real New York City Cozy Living,12726878844,Samara,Manhattan,Hell's Kitchen,40.75603,-73.99247,United States,2.0,Entire home/apt,2022.0,1164,233,1.0,0.0,,0.0,5.0,1.0,37.0,none,True,False,False,False,False,1164.0,low,True,False,new,True,high
27750330,"Cozy, modern room close to Manhattan for 2 guests",60535752455,Rosana,Queens,Woodside,40.75496,-73.90685,United States,2.0,Private room,2008.0,658,132,7.0,0.0,,0.0,3.0,1.0,0.0,none,False,True,False,False,True,94.0,,False,False,new,True,medium
11931353,"Sunny, 1 Bedroom in Bedstuy, Brooklyn",14529751386,Daisy,Brooklyn,Bedford-Stuyvesant,40.68434,-73.95399,United States,0.0,Entire home/apt,2005.0,160,32,7.0,1.0,11/7/2016,0.03,4.0,1.0,0.0,PLEASE...  - No smoking.  - No open flames.  - No pets.  - No parties.  - Please be aware of your evening noise level. My neighbors are all professionals and have to get up in the morning.   Thanks.,True,False,False,False,False,22.857142857142858,,False,True,new,False,low
5636238,Large Sunny Room in Williamsburg,90929857373,Simon,Brooklyn,Williamsburg,40.71339,-73.95546,United States,2.0,Private room,2011.0,767,153,4.0,7.0,11/14/2015,0.14,1.0,5.0,304.0,none,False,True,False,False,False,191.75,high,False,True,small,True,medium
12933778,Beautiful apartment with sweeping NYC views,61329377162,Travis,Brooklyn,Carroll Gardens,40.68328,-73.99846,United States,2.0,Entire home/apt,2016.0,438,88,4.0,0.0,,0.0,3.0,1.0,0.0,"Guests are expected to be respectful, kind, neat, and reasonably quiet. Loud noise and heavy footsteps do travel from the second floor to the downstairs neighbors, so please be nice and don't stomp or yell.   No open flames and absolutely no smoking. Be respectful of what is in the house. Do not invite over others who are not in the plan. Thank you! ",True,False,False,False,False,109.5,,False,False,new,False,medium
11509948,3BR/2 bath/Duplex+YARD/Near Columbia/City College,51068253497,Migdalia,Manhattan,Harlem,40.82158,-73.95592,United States,2.0,Entire home/apt,2015.0,251,50,4.0,69.0,6/16/2019,2.05,5.0,1.0,110.0,No Smoking ,True,False,False,False,True,62.75,medium,True,True,new,False,low
12316306,Sunny 1 Bedroom Apt. in Brooklyn,5660813500,Christopher,Brooklyn,Bedford-Stuyvesant,40.67902,-73.95085,United States,2.0,Entire home/apt,2019.0,394,79,2.0,5.0,12/29/2018,0.19,1.0,1.0,0.0,"No smoking, drugs, or drinking, please.",False,True,False,False,False,197.0,,False,True,new,False,low
52804867,Beautiful 1 bdrm in 3 bdrm (10 mins to Manhattah),15140886285,Manisha,Brooklyn,Gowanus,40.68208,-73.98093,United States,2.0,Private room,2022.0,911,182,7.0,0.0,,0.0,5.0,1.0,0.0,none,False,True,False,False,True,130.14285714285714,,True,False,new,True,high
31823542,"Central Park, Times Square, and More - 22",11681488928,Richard,Manhattan,Upper West Side,40.79982,-73.96112,United States,1.0,Private room,2017.0,654,131,2.0,27.0,2/1/2022,2.26,4.0,56.0,199.0,none,False,True,False,False,False,327.0,medium,False,True,professional,True,medium
15953754,Iconic Apartment in Times Square Steps to Broadway,45409636429,Valdo,Manhattan,Hell's Kitchen,40.76131,-73.99362,United States,2.0,Entire home/apt,2021.0,883,177,1.0,85.0,7/2/2019,4.08,2.0,1.0,172.0,none,True,False,False,False,False,883.0,medium,False,True,new,True,high
48347806,5mn location from Manhattan midtown,28024718547,Abdoulaye,Queens,Long Island City,40.75166,-73.94028,United States,2.0,Private room,2007.0,875,175,1.0,36.0,6/4/2019,1.05,1.0,1.0,-5.0,Please respect my home. There are other long term tenants who reside in the building.,True,False,False,False,False,875.0,,False,True,new,True,high
30617319,Brick Studio with Great wide Street View,35916819904,Studioplus,Manhattan,Midtown,40.74806,-73.98745,United States,2.0,Entire home/apt,2005.0,990,198,2.0,110.0,2/16/2022,2.85,4.0,14.0,273.0,none,False,True,False,False,True,495.0,high,False,True,experienced,True,high
51524083,Prime Williamsburg Location! 10 min from Manhattan,74729929114,Marco,Brooklyn,Williamsburg,40.71059,-73.96002,United States,1.0,Private room,2007.0,755,151,3.0,46.0,6/24/2019,1.62,3.0,2.0,141.0,"Please keep cats out of bedrooms and bathroom, by keeping those doors closed.  Don't let cats outside the apartment.  No smoking.  Make sure front door is locked when you come in.",False,True,False,False,False,251.66666666666666,medium,False,True,small,True,medium
15608566,Sunny Bushwick Apartment,84171188183,Alice,Brooklyn,Bushwick,40.70393,-73.91427,United States,1.0,Entire home/apt,2017.0,155,31,2.0,1.0,10/9/2017,0.05,4.0,1.0,0.0,Please run dishwasher before checking out and respect noise levels for neighbors! :),True,False,False,False,False,77.5,,False,True,new,False,low
5651702,Entire rowhouse+garden+deck in Park Slope/Gowanus,88541057565,Jennifer,Brooklyn,Park Slope,40.67844,-73.98136,United States,1.0,Entire home/apt,2008.0,623,125,4.0,1.0,4/24/2019,0.39,3.0,1.0,340.0,NO Smoking. Pets allowed with non-refundable pet fee.,False,True,False,False,False,155.75,high,False,True,new,False,medium
27162682,"Beautiful Midtown Apt by Grand Central, Sleeps 4!",94109201490,Lior,Manhattan,Midtown,40.75174,-73.9706,United States,0.0,Entire home/apt,2003.0,1066,213,1.0,1.0,6/30/2019,1.0,4.0,1.0,277.0,none,False,True,False,False,True,1066.0,high,False,True,new,True,high
30565955,UNTITLED at Freeman  - Queen Studio 813,49342987491,Karen,Manhattan,Nolita,40.72293,-73.99353,United States,1.0,Entire home/apt,2019.0,822,164,2.0,17.0,2/17/2022,2.79,4.0,208.0,162.0,none,False,True,False,False,False,411.0,medium,False,True,,True,high
22132334,Stay in Lovely 2 BR/1 BA Flatbush Apartment,18691143450,Aiesha & Stacy,Brooklyn,East Flatbush,40.64874,-73.94467,United States,1.0,Entire home/apt,2012.0,762,152,3.0,3.0,6/30/2019,3.0,2.0,1.0,0.0,The only thing i would have to say is not playing music too loud past 11 o clock.,True,False,False,False,True,254.0,,False,True,new,True,medium
48428442,Private Room for Pair in the Cozy Apartament,94792620544,Kamil,Queens,Maspeth,40.72143,-73.8932,United States,0.0,Private room,2003.0,463,93,1.0,37.0,6/2/2019,0.97,4.0,3.0,294.0,"All guests must agree to the following:   1. The hallway going up to the penthouse is narrow. Take care not to make marks or scratches from suitcases on the walls. 2. No smoking anywhere on the premises or around the building.  3. The guest must keep the room clean. Please dispose of the garbage can bag upon checkout and leave the used towels and sheets in the white hamper at the foot of the bed.  4. Guests may use the washer and dryer in the basement, but clothes must be immediately removed from machines when done. Make sure to clean the lint tray on the dryer to avoid a risk of fire.  5. No additional guests are allowed to stay past 11:00 PM or sleep over. The room is designed for a single-person use only.  6. When using the bathroom, male guests are asked to sit or keep seats down and to clean the seat after each use. Guests must tidy the shower when done.  7. Guests may NOT place hot pans or cooking items on the marble counters without a trivet. There are two silicone trivets and a",True,False,False,False,True,463.0,high,False,True,small,False,medium
11298417,Beautifu large studio in the heart  of Manhattan,43409270934,Roberto,Manhattan,Midtown,40.75797,-73.97004,United States,1.0,Entire home/apt,2015.0,536,107,7.0,29.0,6/22/2019,0.86,1.0,1.0,31.0,No smoking.,True,False,False,False,False,76.57142857142857,low,False,True,new,False,medium
22092568,"Wall St Condo with Gym, Lounge & a 360Â° Rooftop",16625992558,Eve,Manhattan,Financial District,40.70636,-74.0096,United States,2.0,Entire home/apt,2014.0,166,33,7.0,14.0,6/7/2019,1.98,4.0,2.0,305.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",False,True,False,False,False,23.714285714285715,high,False,True,small,False,low
4458734,Columbia UWS 1BD Apt-Quiet & Comfy,25269009806,Yiyi,Manhattan,Morningside Heights,40.80747,-73.9603,United States,0.0,Entire home/apt,2016.0,501,100,1.0,12.0,9/8/2015,0.21,1.0,1.0,317.0,#NAME?,False,True,False,False,False,501.0,high,False,True,new,False,medium
18604794,Inexpensive Private Rm w/ NYC/SIUH/RUMC Access 3,61293501077,Amarjit S,Staten Island,Arrochar,40.59679,-74.08444,United States,0.0,Private room,2013.0,465,93,4.0,17.0,7/6/2019,1.2,5.0,8.0,316.0,The apartment is our home 365 days of the year - we rent it only select weekends when we are away so please respect the neighbors in our building and the belongings we love. If you smoke please do so on the street. There is no smoking allowed inside the apartment or on the decks due to fire safety. We cannot accommodate guests with pets.,False,True,False,False,False,116.25,high,True,True,experienced,False,medium
4637679,Beautiful Apt in West Harlem,24857606644,Travis,Manhattan,Harlem,40.8261,-73.95074,United States,0.0,Private room,2012.0,299,60,3.0,8.0,9/2/2016,0.15,3.0,1.0,43.0,none,True,False,False,False,True,99.66666666666667,low,False,True,new,False,low
17353834,Cozy apartment in Greenwich Village,6438759501,Christopher,Manhattan,Greenwich Village,40.72815,-73.99586,United States,0.0,Entire home/apt,2016.0,878,176,2.0,14.0,4/22/2018,0.79,5.0,3.0,0.0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, weâ€™ll let you know. Check-out is normally 11 am local time, but weâ€™d be happy to extend it as long as we donâ€™t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Donâ€™t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we donâ€™t allow pets in any of our apartments. 7. Unless youâ€™re staying in one of our specialty apartments, we donâ€™t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",False,True,False,False,True,439.0,,True,True,small,True,high
